observation_date,measurement_type,weather_station_id,attributes,temperature,city
2019-12-19,tmax,GHCND:USW00014734,",,W,2400",27.0,New York
2019-12-19,tmax,GHCND:USW00054743,",,W,",26.0,New York
2019-12-19,tmax,GHCND:USW00054787,",,W,",26.0,New York
2019-12-19,tmax,GHCND:USW00094728,",,W,2400",25.0,New York
2019-12-19,tmax,GHCND:USW00094741,",,W,",26.0,New York
2019-12-19,tmax,GHCND:USW00094745,",,W,2400",23.0,New York
2019-12-19,tmax,GHCND:USW00094789,",,W,2400",26.0,New York
2019-12-20,tmax,GHCND:USC00280907,",,7,0700",23.0,New York
2019-12-20,tmax,GHCND:USC00281335,",,7,0700",25.0,New York
2019-12-20,tmax,GHCND:USC00283704,",,7,0700",24.0,New York
2019-12-20,tmax,GHCND:USC00284987,",,7,0630",26.0,New York
2019-12-20,tmax,GHCND:USC00301309,",,7,0700",24.0,New York
2019-12-20,tmax,GHCND:USC00308577,",,7,0800",24.0,New York
2019-12-20,tmax,GHCND:USW00014732,",,W,2400",34.0,New York
2019-12-20,tmax,GHCND:USW00014734,",,W,2400",34.0,New York
2019-12-20,tmax,GHCND:USW00054743,",,W,",34.0,New York
2019-12-20,tmax,GHCND:USW00054787,",,W,",34.0,New York
2019-12-20,tmax,GHCND:USW00094728,",,W,2400",33.0,New York
2019-12-20,tmax,GHCND:USW00094741,",,W,",34.0,New York
2019-12-20,tmax,GHCND:USW00094745,",,W,2400",30.0,New York
2019-12-20,tmax,GHCND:USW00094789,",,W,2400",34.0,New York
2019-12-21,tmax,GHCND:USC00280907,",,7,0700",30.0,New York
2019-12-21,tmax,GHCND:USC00281335,",,7,0700",33.0,New York
2019-12-21,tmax,GHCND:USC00283704,",,7,0700",32.0,New York
2019-12-21,tmax,GHCND:USC00284987,",,7,0630",32.0,New York
2019-12-21,tmax,GHCND:USC00301309,",,7,0700",30.0,New York
2019-12-21,tmax,GHCND:USC00308577,",,7,0800",30.0,New York
2019-12-21,tmax,GHCND:USW00014732,",,W,2400",35.0,New York
2019-12-21,tmax,GHCND:USW00014734,",,W,2400",35.0,New York
2019-12-21,tmax,GHCND:USW00054743,",,W,",33.0,New York
2019-12-21,tmax,GHCND:USW00054787,",,W,",39.0,New York
2019-12-21,tmax,GHCND:USW00094728,",,W,2400",35.0,New York
2019-12-21,tmax,GHCND:USW00094741,",,W,",37.0,New York
2019-12-21,tmax,GHCND:USW00094745,",S,W,2400",77.0,New York
2019-12-21,tmax,GHCND:USW00094789,",,W,2400",37.0,New York
2019-12-22,tmax,GHCND:USC00280907,",,7,0700",31.0,New York
2019-12-22,tmax,GHCND:USC00281335,",,7,0700",33.0,New York
2019-12-22,tmax,GHCND:USC00283704,",,7,0700",34.0,New York
2019-12-22,tmax,GHCND:USC00284987,",,7,0630",34.0,New York
2019-12-22,tmax,GHCND:USC00301309,",,7,0700",32.0,New York
2019-12-22,tmax,GHCND:USC00308577,",,7,0800",36.0,New York
2019-12-22,tmax,GHCND:USW00014732,",,W,2400",47.0,New York
2019-12-22,tmax,GHCND:USW00014734,",,W,2400",48.0,New York
2019-12-22,tmax,GHCND:USW00054743,",,W,",47.0,New York
2019-12-22,tmax,GHCND:USW00054787,",,W,",47.0,New York
2019-12-22,tmax,GHCND:USW00094728,",,W,2400",46.0,New York
2019-12-22,tmax,GHCND:USW00094741,",,W,",48.0,New York
2019-12-22,tmax,GHCND:USW00094745,",,W,2400",45.0,New York
2019-12-22,tmax,GHCND:USW00094789,",,W,2400",45.0,New York
2019-12-23,tmax,GHCND:USC00280907,",,7,0700",43.0,New York
2019-12-23,tmax,GHCND:USC00281335,",,7,0700",46.0,New York
2019-12-23,tmax,GHCND:USC00283704,",,7,0700",47.0,New York
2019-12-23,tmax,GHCND:USC00284987,",,7,0630",48.0,New York
2019-12-23,tmax,GHCND:USC00301309,",,7,0700",46.0,New York
2019-12-23,tmax,GHCND:USC00308577,",,7,0800",47.0,New York
2019-12-23,tmax,GHCND:USW00014732,",,W,2400",57.0,New York
2019-12-23,tmax,GHCND:USW00014734,",,W,2400",57.0,New York
2019-12-23,tmax,GHCND:USW00054743,",,W,",60.0,New York
2019-12-23,tmax,GHCND:USW00054787,",,W,",57.0,New York
2019-12-23,tmax,GHCND:USW00094728,",,W,2400",57.0,New York
2019-12-23,tmax,GHCND:USW00094741,",,W,",59.0,New York
2019-12-23,tmax,GHCND:USW00094745,",,W,2400",66.0,New York
2019-12-23,tmax,GHCND:USW00094789,",,W,2400",53.0,New York
2019-12-24,tmax,GHCND:USC00280907,",,7,0700",53.0,New York
2019-12-24,tmax,GHCND:USC00281335,",,7,0700",57.0,New York
2019-12-24,tmax,GHCND:USC00283704,",,7,0700",58.0,New York
2019-12-24,tmax,GHCND:USC00284987,",,7,0630",56.0,New York
2019-12-24,tmax,GHCND:USC00301309,",,7,0700",56.0,New York
2019-12-24,tmax,GHCND:USC00308577,",,7,0800",56.0,New York
2019-12-24,tmax,GHCND:USW00014732,",,W,2400",48.0,New York
2019-12-24,tmax,GHCND:USW00014734,",,W,2400",50.0,New York
2019-12-24,tmax,GHCND:USW00054743,",,W,",51.0,New York
2019-12-24,tmax,GHCND:USW00054787,",,W,",49.0,New York
2019-12-24,tmax,GHCND:USW00094728,",,W,2400",47.0,New York
2019-12-24,tmax,GHCND:USW00094741,",,W,",49.0,New York
2019-12-24,tmax,GHCND:USW00094745,",,W,2400",62.0,New York
2019-12-24,tmax,GHCND:USW00094789,",,W,2400",49.0,New York
2019-12-25,tmax,GHCND:USC00280907,",,7,0700",47.0,New York
2019-12-25,tmax,GHCND:USC00281335,",,7,0700",48.0,New York
2019-12-25,tmax,GHCND:USC00283704,",,7,0700",49.0,New York
2019-12-25,tmax,GHCND:USC00284987,",,7,0630",47.0,New York
2019-12-25,tmax,GHCND:USC00301309,",,7,0700",44.0,New York
2019-12-25,tmax,GHCND:USC00308577,",,7,0800",45.0,New York
2019-12-25,tmax,GHCND:USW00014732,",,W,2400",43.0,New York
2019-12-25,tmax,GHCND:USW00014734,",,W,2400",48.0,New York
2019-12-25,tmax,GHCND:USW00054743,",,W,",47.0,New York
2019-12-25,tmax,GHCND:USW00054787,",,W,",48.0,New York
2019-12-25,tmax,GHCND:USW00094728,",,W,2400",47.0,New York
2019-12-25,tmax,GHCND:USW00094741,",,W,",46.0,New York
2019-12-25,tmax,GHCND:USW00094745,",,W,2400",63.0,New York
2019-12-25,tmax,GHCND:USW00094789,",,W,2400",47.0,New York
2019-12-26,tmax,GHCND:USC00280907,",,7,0700",43.0,New York
2019-12-26,tmax,GHCND:USC00281335,",,7,0700",46.0,New York
2019-12-26,tmax,GHCND:USC00283704,",,7,0700",46.0,New York
2019-12-26,tmax,GHCND:USC00284987,",,7,0630",43.0,New York
2019-12-26,tmax,GHCND:USC00301309,",,7,0700",40.0,New York
2019-12-26,tmax,GHCND:USC00308577,",,7,0800",46.0,New York
2019-12-26,tmax,GHCND:USW00014732,",,W,2400",46.0,New York
2019-12-26,tmax,GHCND:USW00014734,",,W,2400",47.0,New York
2019-12-26,tmax,GHCND:USW00054743,",,W,",43.0,New York
2019-12-26,tmax,GHCND:USW00054787,",,W,",47.0,New York
2019-12-26,tmax,GHCND:USW00094728,",,W,2400",46.0,New York
2019-12-26,tmax,GHCND:USW00094741,",,W,",45.0,New York
2019-12-26,tmax,GHCND:USW00094789,",,W,2400",47.0,New York
2019-12-27,tmax,GHCND:USC00280907,",,7,0700",42.0,New York
2019-12-27,tmax,GHCND:USC00281335,",,7,0700",45.0,New York
2019-12-27,tmax,GHCND:USC00283704,",,7,0700",46.0,New York
2019-12-27,tmax,GHCND:USC00284987,",,7,0630",47.0,New York
2019-12-27,tmax,GHCND:USC00301309,",,7,0700",43.0,New York
2019-12-27,tmax,GHCND:USC00308577,",,7,0800",45.0,New York
2019-12-27,tmax,GHCND:USW00014732,",,W,2400",54.0,New York
2019-12-27,tmax,GHCND:USW00014734,",,W,2400",54.0,New York
2019-12-27,tmax,GHCND:USW00054743,",,W,",53.0,New York
2019-12-27,tmax,GHCND:USW00054787,",,W,",53.0,New York
2019-12-27,tmax,GHCND:USW00094728,",,W,2400",54.0,New York
2019-12-27,tmax,GHCND:USW00094741,",,W,",55.0,New York
2019-12-27,tmax,GHCND:USW00094789,",,W,2400",52.0,New York
2019-12-28,tmax,GHCND:USC00280907,",,7,0700",50.0,New York
2019-12-28,tmax,GHCND:USC00281335,",,7,0700",52.0,New York
2019-12-28,tmax,GHCND:USC00283704,",,7,0700",53.0,New York
2019-12-28,tmax,GHCND:USC00284987,",,7,0630",57.0,New York
2019-12-28,tmax,GHCND:USC00301309,",,7,0700",54.0,New York
2019-12-28,tmax,GHCND:USC00308577,",,7,0800",52.0,New York
2019-12-28,tmax,GHCND:USW00014732,",,W,2400",50.0,New York
2019-12-28,tmax,GHCND:USW00014734,",,W,2400",53.0,New York
2019-12-28,tmax,GHCND:USW00054743,",,W,",52.0,New York
2019-12-28,tmax,GHCND:USW00054787,",,W,",51.0,New York
2019-12-28,tmax,GHCND:USW00094728,",,W,2400",51.0,New York
2019-12-28,tmax,GHCND:USW00094741,",,W,",51.0,New York
2019-12-28,tmax,GHCND:USW00094745,",,W,2400",49.0,New York
2019-12-28,tmax,GHCND:USW00094789,",,W,2400",52.0,New York
2019-12-29,tmax,GHCND:USC00280907,",,7,0700",48.0,New York
2019-12-29,tmax,GHCND:USC00281335,",,7,0700",51.0,New York
2019-12-29,tmax,GHCND:USC00283704,",,7,0700",51.0,New York
2019-12-29,tmax,GHCND:USC00284987,",,7,0630",52.0,New York
2019-12-29,tmax,GHCND:USC00301309,",,7,0700",46.0,New York
2019-12-29,tmax,GHCND:USC00308577,",,7,0800",48.0,New York
2019-12-29,tmax,GHCND:USW00014732,",,W,2400",44.0,New York
2019-12-29,tmax,GHCND:USW00014734,",,W,2400",45.0,New York
2019-12-29,tmax,GHCND:USW00054743,",,W,",44.0,New York
2019-12-29,tmax,GHCND:USW00054787,",,W,",45.0,New York
2019-12-29,tmax,GHCND:USW00094728,",,W,2400",44.0,New York
2019-12-29,tmax,GHCND:USW00094741,",,W,",44.0,New York
2019-12-29,tmax,GHCND:USW00094745,",,W,2400",40.0,New York
2019-12-29,tmax,GHCND:USW00094789,",,W,2400",44.0,New York
2019-12-30,tmax,GHCND:USC00280907,",,7,0700",40.0,New York
2019-12-30,tmax,GHCND:USC00281335,",,7,0700",43.0,New York
2019-12-30,tmax,GHCND:USC00283704,",,7,0700",42.0,New York
2019-12-30,tmax,GHCND:USC00284987,",,7,0630",46.0,New York
2019-12-30,tmax,GHCND:USC00301309,",,7,0700",42.0,New York
2019-12-30,tmax,GHCND:USC00308577,",,7,0800",48.0,New York
2019-12-30,tmax,GHCND:USW00014732,",,W,2400",43.0,New York
2019-12-30,tmax,GHCND:USW00014734,",,W,2400",43.0,New York
2019-12-30,tmax,GHCND:USW00054743,",,W,",42.0,New York
2019-12-30,tmax,GHCND:USW00054787,",,W,",43.0,New York
2019-12-30,tmax,GHCND:USW00094728,",,W,2400",41.0,New York
2019-12-30,tmax,GHCND:USW00094741,",,W,",51.0,New York
2019-12-30,tmax,GHCND:USW00094745,",,W,2400",39.0,New York
2019-12-30,tmax,GHCND:USW00094789,",,W,2400",44.0,New York
2019-12-31,tmax,GHCND:USC00280907,",,7,0700",40.0,New York
2019-12-31,tmax,GHCND:USC00281335,",,7,0700",41.0,New York
2019-12-31,tmax,GHCND:USC00283704,",,7,0700",42.0,New York
2019-12-31,tmax,GHCND:USC00284987,",,7,0630",46.0,New York
2019-12-31,tmax,GHCND:USC00301309,",,7,0700",40.0,New York
2019-12-31,tmax,GHCND:USC00308577,",,7,0800",40.0,New York
2019-12-31,tmax,GHCND:USW00014732,",,W,2400",46.0,New York
2019-12-31,tmax,GHCND:USW00014734,",,W,2400",46.0,New York
2019-12-31,tmax,GHCND:USW00054743,",,W,",45.0,New York
2019-12-31,tmax,GHCND:USW00054787,",,W,",45.0,New York
2019-12-31,tmax,GHCND:USW00094728,",,W,2400",45.0,New York
2019-12-31,tmax,GHCND:USW00094741,",,W,",46.0,New York
2019-12-31,tmax,GHCND:USW00094745,",,W,2400",42.0,New York
2019-12-31,tmax,GHCND:USW00094789,",,W,2400",44.0,New York
2020-01-01,tmax,GHCND:USC00280907,",,7,0700",42.0,New York
2020-01-01,tmax,GHCND:USC00281335,",,7,0700",44.0,New York
2020-01-01,tmax,GHCND:USC00283704,",,7,0700",44.0,New York
2020-01-01,tmax,GHCND:USC00284987,",,7,0630",45.0,New York
2020-01-01,tmax,GHCND:USC00301309,",,7,0700",43.0,New York
2020-01-01,tmax,GHCND:USC00308577,",,7,0800",44.0,New York
2020-01-01,tmax,GHCND:USW00014732,",,W,2400",42.0,New York
2020-01-01,tmax,GHCND:USW00014734,",,W,2400",41.0,New York
2020-01-01,tmax,GHCND:USW00054743,",,W,",41.0,New York
2020-01-01,tmax,GHCND:USW00054787,",,W,",42.0,New York
2020-01-01,tmax,GHCND:USW00094728,",,W,2400",41.0,New York
2020-01-01,tmax,GHCND:USW00094741,",,W,",41.0,New York
2020-01-01,tmax,GHCND:USW00094745,",,W,2400",38.0,New York
2020-01-01,tmax,GHCND:USW00094789,",,W,2400",42.0,New York
2020-01-02,tmax,GHCND:USC00280907,",,7,0700",37.0,New York
2020-01-02,tmax,GHCND:USC00281335,",,7,0700",38.0,New York
2020-01-02,tmax,GHCND:USC00283704,",,7,0700",39.0,New York
2020-01-02,tmax,GHCND:USC00284987,",,7,0630",41.0,New York
2020-01-02,tmax,GHCND:USC00301309,",,7,0700",39.0,New York
2020-01-02,tmax,GHCND:USC00308577,",,7,0800",39.0,New York
2020-01-02,tmax,GHCND:USW00014732,",,W,2400",49.0,New York
2020-01-02,tmax,GHCND:USW00014734,",,W,2400",50.0,New York
2020-01-02,tmax,GHCND:USW00054743,",,W,",50.0,New York
2020-01-02,tmax,GHCND:USW00054787,",,W,",48.0,New York
2020-01-02,tmax,GHCND:USW00094728,",,W,2400",49.0,New York
2020-01-02,tmax,GHCND:USW00094741,",,W,",50.0,New York
2020-01-02,tmax,GHCND:USW00094745,",,W,2400",48.0,New York
2020-01-02,tmax,GHCND:USW00094789,",,W,2400",48.0,New York
2020-01-03,tmax,GHCND:USC00280907,",,7,0700",46.0,New York
2020-01-03,tmax,GHCND:USC00281335,",,7,0700",49.0,New York
2020-01-03,tmax,GHCND:USC00283704,",,7,0700",49.0,New York
2020-01-03,tmax,GHCND:USC00284987,",,7,0630",50.0,New York
2020-01-03,tmax,GHCND:USC00301309,",,7,0700",50.0,New York
2020-01-03,tmax,GHCND:USC00308577,",,7,0800",47.0,New York
2020-01-03,tmax,GHCND:USW00014732,",,W,2400",49.0,New York
2020-01-03,tmax,GHCND:USW00014734,",,W,2400",48.0,New York
2020-01-03,tmax,GHCND:USW00054743,",,W,",48.0,New York
2020-01-03,tmax,GHCND:USW00054787,",,W,",48.0,New York
2020-01-03,tmax,GHCND:USW00094728,",,W,2400",49.0,New York
2020-01-03,tmax,GHCND:USW00094741,",,W,",51.0,New York
2020-01-03,tmax,GHCND:USW00094745,",,W,2400",45.0,New York
2020-01-03,tmax,GHCND:USW00094789,",,W,2400",48.0,New York
2020-01-04,tmax,GHCND:USC00280907,",,7,0700",46.0,New York
2020-01-04,tmax,GHCND:USC00281335,",,7,0700",47.0,New York
2020-01-04,tmax,GHCND:USC00283704,",,7,0700",48.0,New York
2020-01-04,tmax,GHCND:USC00284987,",,7,0630",48.0,New York
2020-01-04,tmax,GHCND:USC00301309,",,7,0700",46.0,New York
2020-01-04,tmax,GHCND:USC00308577,",,7,0800",45.0,New York
2020-01-04,tmax,GHCND:USW00014732,",,W,2400",50.0,New York
2020-01-04,tmax,GHCND:USW00014734,",,W,2400",52.0,New York
2020-01-04,tmax,GHCND:USW00054743,",,W,",51.0,New York
2020-01-04,tmax,GHCND:USW00054787,",,W,",51.0,New York
2020-01-04,tmax,GHCND:USW00094728,",,W,2400",51.0,New York
2020-01-04,tmax,GHCND:USW00094741,",,W,",54.0,New York
2020-01-04,tmax,GHCND:USW00094745,",,W,2400",48.0,New York
2020-01-04,tmax,GHCND:USW00094789,",,W,2400",51.0,New York
2020-01-05,tmax,GHCND:USC00280907,",,7,0700",48.0,New York
2020-01-05,tmax,GHCND:USC00281335,",,7,0700",50.0,New York
2020-01-05,tmax,GHCND:USC00283704,",,7,0700",50.0,New York
2020-01-05,tmax,GHCND:USC00284987,",,7,0630",53.0,New York
2020-01-05,tmax,GHCND:USC00301309,",,7,0700",48.0,New York
2020-01-05,tmax,GHCND:USC00308577,",,7,0800",49.0,New York
2020-01-05,tmax,GHCND:USW00014732,",,W,2400",41.0,New York
2020-01-05,tmax,GHCND:USW00014734,",,W,2400",45.0,New York
2020-01-05,tmax,GHCND:USW00054743,",,W,",44.0,New York
2020-01-05,tmax,GHCND:USW00054787,",,W,",44.0,New York
2020-01-05,tmax,GHCND:USW00094728,",,W,2400",42.0,New York
2020-01-05,tmax,GHCND:USW00094741,",,W,",44.0,New York
2020-01-05,tmax,GHCND:USW00094745,",,W,2400",40.0,New York
2020-01-05,tmax,GHCND:USW00094789,",,W,2400",49.0,New York
2020-01-06,tmax,GHCND:USC00280907,",,7,0700",39.0,New York
2020-01-06,tmax,GHCND:USC00281335,",,7,0700",43.0,New York
2020-01-06,tmax,GHCND:USC00283704,",,7,0700",42.0,New York
2020-01-06,tmax,GHCND:USC00284987,",,7,0630",42.0,New York
2020-01-06,tmax,GHCND:USC00301309,",,7,0700",39.0,New York
2020-01-06,tmax,GHCND:USC00308577,",,7,0800",49.0,New York
2020-01-06,tmax,GHCND:USW00014732,",,W,2400",44.0,New York
2020-01-06,tmax,GHCND:USW00014734,",,W,2400",46.0,New York
2020-01-06,tmax,GHCND:USW00054743,",,W,",46.0,New York
2020-01-06,tmax,GHCND:USW00054787,",,W,",46.0,New York
2020-01-06,tmax,GHCND:USW00094728,",,W,2400",45.0,New York
2020-01-06,tmax,GHCND:USW00094741,",,W,",46.0,New York
2020-01-06,tmax,GHCND:USW00094745,",,W,2400",43.0,New York
2020-01-06,tmax,GHCND:USW00094789,",,W,2400",45.0,New York
2020-01-07,tmax,GHCND:USC00280907,",,7,0700",43.0,New York
2020-01-07,tmax,GHCND:USC00281335,",,7,0700",44.0,New York
2020-01-07,tmax,GHCND:USC00283704,",,7,0700",44.0,New York
2020-01-07,tmax,GHCND:USC00284987,",,7,0630",46.0,New York
2020-01-07,tmax,GHCND:USC00301309,",,7,0700",43.0,New York
2020-01-07,tmax,GHCND:USC00308577,",,7,0800",49.0,New York
2020-01-07,tmax,GHCND:USW00014732,",,W,2400",44.0,New York
2020-01-07,tmax,GHCND:USW00014734,",,W,2400",44.0,New York
2020-01-07,tmax,GHCND:USW00054743,",,W,",43.0,New York
2020-01-07,tmax,GHCND:USW00054787,",,W,",45.0,New York
2020-01-07,tmax,GHCND:USW00094728,",,W,2400",45.0,New York
2020-01-07,tmax,GHCND:USW00094741,",,W,",45.0,New York
2020-01-07,tmax,GHCND:USW00094745,",,W,2400",41.0,New York
2020-01-07,tmax,GHCND:USW00094789,",,W,2400",44.0,New York
2020-01-08,tmax,GHCND:USC00280907,",,7,0700",41.0,New York
2020-01-08,tmax,GHCND:USC00281335,",,7,0700",43.0,New York
2020-01-08,tmax,GHCND:USC00283704,",,7,0700",43.0,New York
2020-01-08,tmax,GHCND:USC00284987,",,7,0630",43.0,New York
2020-01-08,tmax,GHCND:USC00301309,",,7,0700",42.0,New York
2020-01-08,tmax,GHCND:USC00308577,",,7,0800",49.0,New York
2020-01-08,tmax,GHCND:USW00014732,",,W,2400",43.0,New York
2020-01-08,tmax,GHCND:USW00014734,",,W,2400",45.0,New York
2020-01-08,tmax,GHCND:USW00054743,",,W,",44.0,New York
2020-01-08,tmax,GHCND:USW00054787,",,W,",43.0,New York
2020-01-08,tmax,GHCND:USW00094728,",,W,2400",42.0,New York
2020-01-08,tmax,GHCND:USW00094741,",,W,",44.0,New York
2020-01-08,tmax,GHCND:USW00094745,",,W,2400",41.0,New York
2020-01-08,tmax,GHCND:USW00094789,",,W,2400",43.0,New York
2020-01-09,tmax,GHCND:USC00280907,",,7,0700",40.0,New York
2020-01-09,tmax,GHCND:USC00281335,",,7,0700",42.0,New York
2020-01-09,tmax,GHCND:USC00283704,",,7,0700",42.0,New York
2020-01-09,tmax,GHCND:USC00284987,",,7,0630",41.0,New York
2020-01-09,tmax,GHCND:USC00301309,",,7,0700",40.0,New York
2020-01-09,tmax,GHCND:USC00308577,",,7,0800",40.0,New York
2020-01-09,tmax,GHCND:USW00014732,",,W,2400",34.0,New York
2020-01-09,tmax,GHCND:USW00014734,",,W,2400",34.0,New York
2020-01-09,tmax,GHCND:USW00054743,",,W,",34.0,New York
2020-01-09,tmax,GHCND:USW00054787,",,W,",33.0,New York
2020-01-09,tmax,GHCND:USW00094728,",,W,2400",34.0,New York
2020-01-09,tmax,GHCND:USW00094741,",,W,",36.0,New York
2020-01-09,tmax,GHCND:USW00094745,",,W,2400",31.0,New York
2020-01-09,tmax,GHCND:USW00094789,",,W,2400",34.0,New York
2020-01-10,tmax,GHCND:USC00280907,",,7,0700",33.0,New York
2020-01-10,tmax,GHCND:USC00281335,",,7,0700",33.0,New York
2020-01-10,tmax,GHCND:USC00283704,",,7,0700",37.0,New York
2020-01-10,tmax,GHCND:USC00284987,",,7,0630",36.0,New York
2020-01-10,tmax,GHCND:USC00301309,",,7,0700",33.0,New York
2020-01-10,tmax,GHCND:USC00308577,",,7,0800",41.0,New York
2020-01-10,tmax,GHCND:USW00014732,",,W,2400",53.0,New York
2020-01-10,tmax,GHCND:USW00014734,",,W,2400",55.0,New York
2020-01-10,tmax,GHCND:USW00054743,",,W,",54.0,New York
2020-01-10,tmax,GHCND:USW00054787,",,W,",51.0,New York
2020-01-10,tmax,GHCND:USW00094728,",,W,2400",55.0,New York
2020-01-10,tmax,GHCND:USW00094741,",,W,",59.0,New York
2020-01-10,tmax,GHCND:USW00094745,",,W,2400",53.0,New York
2020-01-10,tmax,GHCND:USW00094789,",,W,2400",51.0,New York
2020-01-11,tmax,GHCND:USC00280907,",,7,0700",50.0,New York
2020-01-11,tmax,GHCND:USC00281335,",,7,0700",56.0,New York
2020-01-11,tmax,GHCND:USC00283704,",,7,0700",53.0,New York
2020-01-11,tmax,GHCND:USC00284987,",,7,0630",59.0,New York
2020-01-11,tmax,GHCND:USC00301309,",,7,0700",51.0,New York
2020-01-11,tmax,GHCND:USC00308577,",,7,0800",55.0,New York
2020-01-11,tmax,GHCND:USW00014732,",,W,2400",66.0,New York
2020-01-11,tmax,GHCND:USW00014734,",,W,2400",70.0,New York
2020-01-11,tmax,GHCND:USW00054743,",,W,",70.0,New York
2020-01-11,tmax,GHCND:USW00054787,",,W,",59.0,New York
2020-01-11,tmax,GHCND:USW00094728,",,W,2400",69.0,New York
2020-01-11,tmax,GHCND:USW00094741,",,W,",70.0,New York
2020-01-11,tmax,GHCND:USW00094745,",,W,2400",65.0,New York
2020-01-11,tmax,GHCND:USW00094789,",,W,2400",57.0,New York
2020-01-12,tmax,GHCND:USC00280907,",,7,0700",65.0,New York
2020-01-12,tmax,GHCND:USC00281335,",,7,0700",68.0,New York
2020-01-12,tmax,GHCND:USC00283704,",,7,0700",69.0,New York
2020-01-12,tmax,GHCND:USC00284987,",,7,0630",66.0,New York
2020-01-12,tmax,GHCND:USC00301309,",,7,0700",63.0,New York
2020-01-12,tmax,GHCND:USC00308577,",,7,0800",61.0,New York
2020-01-12,tmax,GHCND:USW00014732,",,W,2400",67.0,New York
2020-01-12,tmax,GHCND:USW00014734,",,W,2400",69.0,New York
2020-01-12,tmax,GHCND:USW00054743,",,W,",69.0,New York
2020-01-12,tmax,GHCND:USW00054787,",,W,",69.0,New York
2020-01-12,tmax,GHCND:USW00094728,",,W,2400",68.0,New York
2020-01-12,tmax,GHCND:USW00094741,",,W,",69.0,New York
2020-01-12,tmax,GHCND:USW00094745,",,W,2400",66.0,New York
2020-01-12,tmax,GHCND:USW00094789,",,W,2400",68.0,New York
2020-01-13,tmax,GHCND:USC00280907,",,7,0700",63.0,New York
2020-01-13,tmax,GHCND:USC00281335,",,7,0700",67.0,New York
2020-01-13,tmax,GHCND:USC00283704,",,7,0700",68.0,New York
2020-01-13,tmax,GHCND:USC00284987,",,7,0630",67.0,New York
2020-01-13,tmax,GHCND:USC00301309,",,7,0700",66.0,New York
2020-01-13,tmax,GHCND:USC00308577,",,7,0800",66.0,New York
2020-01-13,tmax,GHCND:USW00014732,",,W,2400",45.0,New York
2020-01-13,tmax,GHCND:USW00014734,",,W,2400",46.0,New York
2020-01-13,tmax,GHCND:USW00054743,",,W,",45.0,New York
2020-01-13,tmax,GHCND:USW00054787,",,W,",47.0,New York
2020-01-13,tmax,GHCND:USW00094728,",,W,2400",46.0,New York
2020-01-13,tmax,GHCND:USW00094741,",,W,",48.0,New York
2020-01-13,tmax,GHCND:USW00094745,",,W,2400",43.0,New York
2020-01-13,tmax,GHCND:USW00094789,",,W,2400",48.0,New York
2020-01-14,tmax,GHCND:USC00280907,",,7,0700",42.0,New York
2020-01-14,tmax,GHCND:USC00281335,",,7,0700",44.0,New York
2020-01-14,tmax,GHCND:USC00283704,",,7,0700",44.0,New York
2020-01-14,tmax,GHCND:USC00284987,",,7,0630",47.0,New York
2020-01-14,tmax,GHCND:USC00301309,",,7,0700",46.0,New York
2020-01-14,tmax,GHCND:USC00308577,",,7,0800",61.0,New York
2020-01-14,tmax,GHCND:USW00014732,",,W,2400",44.0,New York
2020-01-14,tmax,GHCND:USW00014734,",,W,2400",46.0,New York
2020-01-14,tmax,GHCND:USW00054743,",,W,",45.0,New York
2020-01-14,tmax,GHCND:USW00054787,",,W,",46.0,New York
2020-01-14,tmax,GHCND:USW00094728,",,W,2400",46.0,New York
2020-01-14,tmax,GHCND:USW00094741,",,W,",46.0,New York
2020-01-14,tmax,GHCND:USW00094745,",,W,2400",42.0,New York
2020-01-14,tmax,GHCND:USW00094789,",,W,2400",46.0,New York
2020-01-15,tmax,GHCND:USC00280907,",,7,0700",42.0,New York
2020-01-15,tmax,GHCND:USC00281335,",,7,0700",44.0,New York
2020-01-15,tmax,GHCND:USC00283704,",,7,0700",45.0,New York
2020-01-15,tmax,GHCND:USC00284987,",,7,0630",47.0,New York
2020-01-15,tmax,GHCND:USC00301309,",,7,0700",43.0,New York
2020-01-15,tmax,GHCND:USC00308577,",,7,0800",44.0,New York
2020-01-15,tmax,GHCND:USW00014732,",,W,2400",50.0,New York
2020-01-15,tmax,GHCND:USW00014734,",,W,2400",53.0,New York
2020-01-15,tmax,GHCND:USW00054743,",,W,",52.0,New York
2020-01-15,tmax,GHCND:USW00054787,",,W,",52.0,New York
2020-01-15,tmax,GHCND:USW00094728,",,W,2400",50.0,New York
2020-01-15,tmax,GHCND:USW00094741,",,W,",53.0,New York
2020-01-15,tmax,GHCND:USW00094745,",,W,2400",49.0,New York
